id,time,Lon,Lat,pH,DO,NH3N,CODMn
2157,2023-07-02 00:00,115.104700,36.142400,7.006667,6.633333,0.463000,4.906667
2157,2023-07-03 00:00,115.104700,36.142400,7.025000,6.773333,0.457000,5.270000
2157,2023-07-04 00:00,115.104700,36.142400,6.958333,5.891667,0.444667,5.313333
2157,2023-07-05 00:00,115.104700,36.142400,6.930000,4.951667,0.457167,5.193333
2157,2023-07-06 00:00,115.104700,36.142400,6.933333,4.513333,0.263833,5.773333
2157,2023-07-07 00:00,115.104700,36.142400,6.856667,4.926667,0.340750,6.475000
2157,2023-07-08 00:00,115.104700,36.142400,6.935000,6.070000,0.435167,6.548333
2157,2023-07-09 00:00,115.104700,36.142400,6.991667,6.640000,0.411667,6.200000
2157,2023-07-10 00:00,115.104700,36.142400,6.985000,6.971667,0.448167,5.840000
2157,2023-07-11 00:00,115.104700,36.142400,6.993333,6.881667,0.441333,5.780000
2157,2023-07-12 00:00,115.104700,36.142400,7.042500,5.260833,0.434167,5.951667
2157,2023-07-13 00:00,115.104700,36.142400,6.961667,4.986667,0.440167,5.733333
2157,2023-07-14 00:00,115.104700,36.142400,6.963333,5.208333,0.443833,5.780000
2157,2023-07-15 00:00,115.104700,36.142400,6.966667,4.805000,0.457000,5.900000
2157,2023-07-16 00:00,115.104700,36.142400,7.015000,5.230000,0.464917,6.018333
2157,2023-07-17 00:00,115.104700,36.142400,7.016667,5.970000,0.430667,6.363333
2157,2023-07-18 00:00,115.104700,36.142400,7.031667,6.836667,0.410000,6.153333
2157,2023-07-19 00:00,115.104700,36.142400,7.058333,7.670000,0.430667,5.336667
2157,2023-07-20 00:00,115.104700,36.142400,7.163333,7.153333,0.444167,4.835833
2157,2023-07-21 00:00,115.104700,36.142400,7.301667,7.065000,0.363167,5.482500
2157,2023-07-22 00:00,115.104700,36.142400,7.166667,6.423333,0.036833,5.276667
2157,2023-07-23 00:00,115.104700,36.142400,7.065000,5.581667,0.038000,6.116667
2157,2023-07-24 00:00,115.104700,36.142400,6.955641,6.421410,0.036077,4.695476
2157,2023-07-25 00:00,115.104700,36.142400,7.715000,6.890000,0.047000,5.957143
2157,2023-07-26 00:00,115.104700,36.142400,8.507692,7.491923,0.043756,7.225714
2157,2023-07-27 00:00,115.104700,36.142400,8.368333,6.246667,0.032500,9.298333
2157,2023-07-28 00:00,115.104700,36.142400,8.165000,6.870000,0.031000,7.728333
2157,2023-07-29 00:00,115.104700,36.142400,7.794583,5.762083,0.072521,6.665417
2157,2023-07-30 00:00,115.104700,36.142400,7.828750,5.076250,0.391563,6.451250
2157,2023-07-31 00:00,115.104700,36.142400,7.968333,3.900000,0.343833,6.103333
2157,2023-08-01 00:00,115.104700,36.142400,7.953333,3.165000,0.311833,7.111667
2157,2023-08-02 00:00,115.104700,36.142400,7.980000,2.741667,0.219500,7.538333
2157,2023-08-03 00:00,115.104700,36.142400,7.933333,3.185000,0.398167,5.335000
2157,2023-08-04 00:00,115.104700,36.142400,7.951667,3.308333,0.301500,4.633333
2157,2023-08-05 00:00,115.104700,36.142400,7.930000,3.338333,0.076167,4.450000
2157,2023-08-06 00:00,115.104700,36.142400,7.910000,2.655000,0.211000,5.148333
2157,2023-08-07 00:00,115.104700,36.142400,7.918333,2.596667,0.177500,4.788333
2157,2023-08-08 00:00,115.104700,36.142400,7.918333,2.368333,0.151833,4.730000
2157,2023-08-09 00:00,115.104700,36.142400,7.879167,2.419167,0.163167,4.778333
2157,2023-08-10 00:00,115.104700,36.142400,7.947500,4.210000,0.047083,4.275833
2157,2023-08-11 00:00,115.104700,36.142400,8.026667,5.960000,0.030333,3.668333
2157,2023-08-12 00:00,115.104700,36.142400,7.998333,5.973333,0.028083,3.239167
2157,2023-08-13 00:00,115.104700,36.142400,7.986667,5.657500,0.029833,2.969167
2157,2023-08-14 00:00,115.104700,36.142400,7.993333,6.270833,0.026833,2.811667
2157,2023-08-15 00:00,115.104700,36.142400,7.988333,6.570833,0.025000,3.352500
2157,2023-08-16 00:00,115.104700,36.142400,7.988333,6.746667,0.025000,3.316667
2157,2023-08-17 00:00,115.104700,36.142400,8.016667,6.910000,0.025000,2.818333
2157,2023-08-18 00:00,115.104700,36.142400,7.980833,6.510833,0.032333,2.990000
2157,2023-08-19 00:00,115.104700,36.142400,8.023333,6.523333,0.033667,2.858333
2157,2023-08-20 00:00,115.104700,36.142400,8.061667,5.766667,0.031167,3.830000
2157,2023-08-21 00:00,115.104700,36.142400,7.986667,6.106667,0.031333,3.678333
2157,2023-08-22 00:00,115.104700,36.142400,8.048333,6.248333,0.029333,3.636667
2157,2023-08-23 00:00,115.104700,36.142400,8.077500,6.554167,0.042083,3.775000
2157,2023-08-24 00:00,115.104700,36.142400,8.028333,6.265000,0.036167,3.840000
2157,2023-08-25 00:00,115.104700,36.142400,7.938333,5.463333,0.041167,4.568333
2157,2023-08-26 00:00,115.104700,36.142400,7.928333,5.761667,0.033333,4.153333
2157,2023-08-27 00:00,115.104700,36.142400,7.933333,5.528333,0.048000,4.391667
2157,2023-08-28 00:00,115.104700,36.142400,7.973333,4.685000,0.225833,5.206667
2157,2023-08-29 00:00,115.104700,36.142400,7.946667,5.111667,0.033500,4.313333
2157,2023-08-30 00:00,115.104700,36.142400,7.968333,4.735000,0.080500,3.905000
2157,2023-08-31 00:00,115.104700,36.142400,7.925000,5.238333,0.040500,4.050000
2157,2023-09-01 00:00,115.104700,36.142400,8.018333,5.985000,0.034500,3.623333
2157,2023-09-02 00:00,115.104700,36.142400,7.996667,6.415000,0.043500,3.246667
2157,2023-09-03 00:00,115.104700,36.142400,8.006667,6.538333,0.040167,3.206667
2157,2023-09-04 00:00,115.104700,36.142400,8.025000,6.780000,0.041167,3.191667
2157,2023-09-05 00:00,115.104700,36.142400,8.073333,6.915000,0.047833,3.406667
2157,2023-09-06 00:00,115.104700,36.142400,8.121667,7.093333,0.039333,3.276667
2157,2023-09-07 00:00,115.104700,36.142400,8.099167,7.435000,0.048167,3.034167
2157,2023-09-08 00:00,115.104700,36.142400,8.196667,7.785000,0.041333,3.301667
2157,2023-09-09 00:00,115.104700,36.142400,8.150000,7.771667,0.037833,3.523333
2157,2023-09-10 00:00,115.104700,36.142400,8.148333,7.565000,0.046833,3.480000
2157,2023-09-11 00:00,115.104700,36.142400,8.138333,7.033333,0.040667,3.598333
2157,2023-09-12 00:00,115.104700,36.142400,8.201667,6.763333,0.045333,3.430000
2157,2023-09-13 00:00,115.104700,36.142400,8.168333,6.973333,0.044000,3.751667
2157,2023-09-14 00:00,115.104700,36.142400,8.263333,7.528333,0.035333,3.373333
2157,2023-09-15 00:00,115.104700,36.142400,8.203333,7.333333,0.044500,3.671667
2157,2023-09-16 00:00,115.104700,36.142400,8.208333,7.661667,0.034167,3.471667
2157,2023-09-17 00:00,115.104700,36.142400,8.270000,7.868333,0.045000,3.653333
2157,2023-09-18 00:00,115.104700,36.142400,8.295000,7.970000,0.042500,4.185000
2157,2023-09-19 00:00,115.104700,36.142400,8.198333,7.796667,0.046500,3.776667
2157,2023-09-20 00:00,115.104700,36.142400,8.165606,7.008333,0.031788,5.728333
2157,2023-09-21 00:00,115.104700,36.142400,8.165227,7.062500,0.030296,5.567500
2157,2023-09-22 00:00,115.104700,36.142400,8.161409,7.104500,0.031332,5.405500
2157,2023-09-23 00:00,115.104700,36.142400,8.157591,7.146500,0.032368,5.243500
2157,2023-09-24 00:00,115.104700,36.142400,8.153773,7.188500,0.033404,5.081500
2157,2023-09-25 00:00,115.104700,36.142400,8.149955,7.230500,0.034441,4.919500
2157,2023-09-26 00:00,115.104700,36.142400,8.146136,7.272500,0.035477,4.757500
2157,2023-09-27 00:00,115.104700,36.142400,8.142318,7.314500,0.036514,4.595500
2157,2023-09-28 00:00,115.104700,36.142400,8.138500,7.356500,0.037550,4.433500
2157,2023-09-29 00:00,115.104700,36.142400,8.134682,7.398500,0.038586,4.271500
2157,2023-09-30 00:00,115.104700,36.142400,8.130864,7.440500,0.039623,4.109500
2157,2023-10-01 00:00,115.104700,36.142400,8.127046,7.482500,0.040659,3.947500
2157,2023-10-02 00:00,115.104700,36.142400,8.123227,7.524500,0.041696,3.785500
2157,2023-10-03 00:00,115.104700,36.142400,8.119409,7.566500,0.042732,3.623500
2157,2023-10-04 00:00,115.104700,36.142400,8.115591,7.608500,0.043768,3.461500
2157,2023-10-05 00:00,115.104700,36.142400,8.111773,7.650500,0.044804,3.299500
2157,2023-10-06 00:00,115.104700,36.142400,8.107954,7.692500,0.045841,3.137500
2157,2023-10-07 00:00,115.104700,36.142400,8.104136,7.734500,0.046877,2.975500
2157,2023-10-08 00:00,115.104700,36.142400,8.152303,7.821333,0.046994,2.752000
2157,2023-10-09 00:00,115.104700,36.142400,8.143333,8.068333,0.051500,2.745000
2157,2023-10-10 00:00,115.104700,36.142400,8.135729,7.882083,0.053125,2.786875
2157,2023-10-11 00:00,115.104700,36.142400,8.124687,7.708750,0.046375,2.853125
2157,2023-10-12 00:00,115.104700,36.142400,8.090938,7.693750,0.038875,2.830625
2157,2023-10-13 00:00,115.104700,36.142400,8.069479,7.669583,0.029792,2.755208
2157,2023-10-14 00:00,115.104700,36.142400,8.063333,7.463333,0.045167,2.880000
2157,2023-10-15 00:00,115.104700,36.142400,8.070000,7.685000,0.028667,2.885000
2157,2023-10-16 00:00,115.104700,36.142400,8.096667,8.226667,0.025000,3.081667
2157,2023-10-17 00:00,115.104700,36.142400,8.165000,8.376667,0.025333,2.863333
2157,2023-10-18 00:00,115.104700,36.142400,8.186667,8.450000,0.025000,2.853333
2157,2023-10-19 00:00,115.104700,36.142400,8.148333,8.551667,0.025667,2.878333
2157,2023-10-20 00:00,115.104700,36.142400,8.148333,8.356667,0.025000,2.991667
2157,2023-10-21 00:00,115.104700,36.142400,8.176667,8.431667,0.034167,3.020000
2157,2023-10-22 00:00,115.104700,36.142400,8.161667,8.465000,0.030500,3.056667
2157,2023-10-23 00:00,115.104700,36.142400,8.161667,8.155000,0.025000,2.993333
2157,2023-10-24 00:00,115.104700,36.142400,8.166667,8.225000,0.026333,3.063333
2157,2023-10-25 00:00,115.104700,36.142400,8.128333,8.171667,0.034333,3.278333
2157,2023-10-26 00:00,115.104700,36.142400,8.205000,8.678333,0.035333,3.125000
2157,2023-10-27 00:00,115.104700,36.142400,8.213333,8.815000,0.039333,3.213333
2157,2023-10-28 00:00,115.104700,36.142400,8.210000,8.303333,0.029167,3.496667
2157,2023-10-29 00:00,115.104700,36.142400,8.228333,8.463333,0.039000,3.486667
2157,2023-10-30 00:00,115.104700,36.142400,8.257500,9.012500,0.030000,3.114167
2157,2023-10-31 00:00,115.104700,36.142400,8.241667,9.148333,0.025667,2.988333
2157,2023-11-01 00:00,115.104700,36.142400,8.261667,9.221667,0.030667,3.063333
2157,2023-11-02 00:00,115.104700,36.142400,8.271667,8.756667,0.032333,3.515000
2157,2023-11-03 00:00,115.104700,36.142400,8.293333,9.031667,0.033833,3.430000
2157,2023-11-04 00:00,115.104700,36.142400,8.273333,9.085000,0.040167,2.661667
2157,2023-11-05 00:00,115.104700,36.142400,8.190000,8.813333,0.039500,2.560000
2157,2023-11-06 00:00,115.104700,36.142400,8.286667,8.795000,0.041667,3.051667
2157,2023-11-07 00:00,115.104700,36.142400,8.220000,8.695000,0.131167,3.233333
2157,2023-11-08 00:00,115.104700,36.142400,8.240833,8.719167,0.488833,3.426667
2157,2023-11-09 00:00,115.104700,36.142400,8.206667,8.766667,0.653833,3.373333
2157,2023-11-10 00:00,115.104700,36.142400,8.210833,8.872500,0.363667,3.358333
2157,2023-11-11 00:00,115.104700,36.142400,8.234167,9.427500,0.127542,2.978333
2157,2023-11-12 00:00,115.104700,36.142400,8.286667,9.940000,0.071167,2.535000
2157,2023-11-13 00:00,115.104700,36.142400,8.271667,10.733333,0.052667,2.483333
2157,2023-11-14 00:00,115.104700,36.142400,8.308333,10.773333,0.042000,2.366667
2157,2023-11-15 00:00,115.104700,36.142400,8.294167,10.854167,0.026833,2.540000
2157,2023-11-16 00:00,115.104700,36.142400,8.311667,10.805000,0.042833,2.423333
2157,2023-11-17 00:00,115.104700,36.142400,8.316667,10.795000,0.049333,2.455000
2157,2023-11-18 00:00,115.104700,36.142400,8.320000,10.733333,0.042833,2.318333
2157,2023-11-19 00:00,115.104700,36.142400,8.326667,10.745000,0.042333,2.425000
2157,2023-11-20 00:00,115.104700,36.142400,8.316667,10.698333,0.049500,2.323333
2157,2023-11-21 00:00,115.104700,36.142400,8.316667,10.655000,0.040333,2.325000
2157,2023-11-22 00:00,115.104700,36.142400,8.301667,10.606667,0.034500,2.270000
2157,2023-11-23 00:00,115.104700,36.142400,8.350000,10.925000,0.027500,2.328333
2157,2023-11-24 00:00,115.104700,36.142400,8.361667,11.385000,0.025000,2.380000
2157,2023-11-25 00:00,115.104700,36.142400,8.363333,11.418333,0.027000,2.260000
2157,2023-11-26 00:00,115.104700,36.142400,8.373333,11.396667,0.028500,2.156667
2157,2023-11-27 00:00,115.104700,36.142400,8.385000,11.550000,0.044667,2.140000
2157,2023-11-28 00:00,115.104700,36.142400,8.443333,11.788333,0.077833,1.990000
2157,2023-11-29 00:00,115.104700,36.142400,8.505000,12.131667,0.094000,2.135000
2157,2023-11-30 00:00,115.104700,36.142400,8.510000,12.298333,0.084333,2.143333
2157,2023-12-01 00:00,115.104700,36.142400,8.542500,12.590000,0.066208,2.141667
2157,2023-12-02 00:00,115.104700,36.142400,8.576667,12.738333,0.063708,2.154167
2157,2023-12-03 00:00,115.104700,36.142400,8.567500,12.705000,0.042125,2.247500
2157,2023-12-04 00:00,115.104700,36.142400,8.553333,12.692500,0.028500,2.120000
2157,2023-12-05 00:00,115.104700,36.142400,8.563333,12.568333,0.025000,1.981667
2157,2023-12-06 00:00,115.104700,36.142400,8.574167,12.706667,0.025000,1.879167
2157,2023-12-07 00:00,115.104700,36.142400,8.572500,12.088333,0.025000,1.881667
2157,2023-12-08 00:00,115.104700,36.142400,8.558333,10.941667,0.247000,1.895833
2157,2023-12-09 00:00,115.104700,36.142400,8.579167,11.115000,0.086333,1.946667
2157,2023-12-10 00:00,115.104700,36.142400,8.580000,11.090000,0.123000,2.270417
2157,2023-12-11 00:00,115.104700,36.142400,8.558333,11.260000,0.148000,2.351667
2157,2023-12-12 00:00,115.104700,36.142400,8.549167,11.510833,0.171333,2.428333
2157,2023-12-13 00:00,115.104700,36.142400,8.601667,11.770000,0.150667,2.375000
2157,2023-12-14 00:00,115.104700,36.142400,8.613333,11.760000,0.160833,2.275000
2157,2023-12-15 00:00,115.104700,36.142400,8.540000,11.750000,0.239833,2.566667
2157,2023-12-16 00:00,115.104700,36.142400,8.590000,12.116667,0.236917,2.500833
2157,2023-12-17 00:00,115.104700,36.142400,8.683333,12.605000,0.379667,2.558333
2157,2023-12-18 00:00,115.104700,36.142400,8.630000,12.280000,0.428167,2.501667
2157,2023-12-19 00:00,115.104700,36.142400,8.685000,12.101667,0.235833,2.391667
2157,2023-12-20 00:00,115.104700,36.142400,8.713333,12.375000,0.209167,2.384167
2157,2023-12-21 00:00,115.104700,36.142400,8.736667,12.556667,0.263333,2.290833
2157,2023-12-22 00:00,115.104700,36.142400,8.728333,12.545000,0.436500,2.310000
2157,2023-12-23 00:00,115.104700,36.142400,8.768333,12.575000,0.433333,2.388333
2157,2023-12-24 00:00,115.104700,36.142400,8.773333,12.573333,0.433167,2.290000
2157,2023-12-25 00:00,115.104700,36.142400,8.793333,12.468333,0.442833,2.205000
2157,2023-12-26 00:00,115.104700,36.142400,8.746870,12.303970,0.400835,2.093916
2157,2023-12-27 00:00,115.104700,36.142400,8.703415,12.152866,0.390256,2.140122
2157,2023-12-28 00:00,115.104700,36.142400,8.674146,12.011158,0.380061,2.196220
2157,2023-12-29 00:00,115.104700,36.142400,8.644878,11.869451,0.369866,2.252317
2157,2023-12-30 00:00,115.104700,36.142400,8.615610,11.727744,0.359671,2.308415
2157,2023-12-31 00:00,115.104700,36.142400,8.586341,11.586037,0.349476,2.364512
2157,2024-01-01 00:00,115.104700,36.142400,8.557073,11.444329,0.339281,2.420610
2157,2024-01-02 00:00,115.104700,36.142400,8.527805,11.302622,0.329085,2.476707
2157,2024-01-03 00:00,115.104700,36.142400,8.498537,11.160915,0.318890,2.532805
2157,2024-01-04 00:00,115.104700,36.142400,8.469268,11.019207,0.308695,2.588902
2157,2024-01-05 00:00,115.104700,36.142400,8.440000,10.877500,0.298500,2.645000
2157,2024-01-06 00:00,115.104700,36.142400,8.410732,10.735793,0.288305,2.701098
2157,2024-01-07 00:00,115.104700,36.142400,8.381463,10.594085,0.278110,2.757195
2157,2024-01-08 00:00,115.104700,36.142400,8.352195,10.452378,0.267915,2.813293
2157,2024-01-09 00:00,115.104700,36.142400,8.322927,10.310671,0.257720,2.869390
2157,2024-01-10 00:00,115.104700,36.142400,8.293659,10.168963,0.247524,2.925488
2157,2024-01-11 00:00,115.104700,36.142400,8.264390,10.027256,0.237329,2.981585
2157,2024-01-12 00:00,115.104700,36.142400,8.235122,9.885549,0.227134,3.037683
2157,2024-01-13 00:00,115.104700,36.142400,8.205854,9.743842,0.216939,3.093780
2157,2024-01-14 00:00,115.104700,36.142400,8.176585,9.602134,0.206744,3.149878
2157,2024-01-15 00:00,115.104700,36.142400,8.148537,9.466332,0.196974,3.203638
2157,2024-01-16 00:00,115.104700,36.142400,8.015000,9.661179,0.410111,3.928481
2157,2024-01-17 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-18 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-19 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-20 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-21 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-22 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-23 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-24 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-25 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-26 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-27 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-28 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-29 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-30 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-01-31 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-01 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-02 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-03 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-04 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-05 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-06 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-07 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-08 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-09 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-10 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-11 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-12 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-13 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-14 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-15 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-16 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-17 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-18 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-19 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-20 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-21 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-22 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-23 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-24 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-25 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-26 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-27 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-28 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-02-29 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-01 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-02 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-03 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-04 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-05 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-06 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-07 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-08 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-09 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-10 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-11 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-12 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-13 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-14 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-15 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-16 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-17 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-18 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-19 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-20 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-21 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-22 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-23 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-24 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-25 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-26 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-27 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-28 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-29 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-30 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-03-31 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-01 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-02 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-03 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-04 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-05 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-06 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-07 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-08 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-09 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-10 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-11 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-12 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-13 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-14 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-15 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-16 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-17 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-18 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-19 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-20 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-21 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-22 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-23 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-24 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-25 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-26 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-27 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-28 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-29 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-04-30 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-01 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-02 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-03 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-04 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-05 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-06 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-07 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-08 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-09 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-10 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-11 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-12 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
2157,2024-05-13 00:00,115.104700,36.142400,7.990000,9.708415,0.453333,4.070177
